tweet_Id,tweet_text
1116780259775586304,You don’t have to play golf to enjoy this read.  What a great story! https://t.co/rV8TLdhgZD
1116780180452802563,"A simple video of me playing Golf Clash. Making an Eagle Shot Swirl In! Nothing too fancy, but check it out anyways… https://t.co/aLIzZmf7mA"
1116780125775781888,🌺🌺🌺  ‘18 tyson_lamb cover for lalaland24832 #custom #TysonLamb #golf #NomadGolf #NomadCustoms @ Augusta National Go… https://t.co/Txjkgxaqox
1116780085909041152,"Looks like the leader board is going to be jabroni free this weekend, and that is all I ask for every Masters tournament."
1116779688452599810,"Clean card, early in the round! #golf #TheMasters #PGATour #TigerWoods https://t.co/oE0xSOGeg4"
1116779633331048455,"A simple video of me playing Golf Clash. Making an Eagle Shot Swirl In! Nothing too fancy, but check it out anyways… https://t.co/jChSI2KhmM"
1116779236637855744,Putting with Prayer - a grip to elevate your #golf game. #HolierPutting #instruction 😂 #PrayerGrip https://t.co/SbFFbUHQ6R
1116779109848367104,@BrandtSnedeker @IBMSports @IBM @TheMasters Hmm what’s the going rate to “rent” your twitter account to @IBMSports… https://t.co/L7djDEwold
1116778422158667776,Montrez-nous vos meilleures photos et vidéos de #golf! Nous partagerons nos coups de coeur lors de la Journée natio… https://t.co/JsLYU53oAA
1116778377845923842,"The best #golf comes from the best kept courses #turfcare
https://t.co/wsZ1c65qkl"
1116778225680646144,"New Reds for your weekend needs have hit the shelves at OWSB!

Get yours for you dinner, grilling, or just to have… https://t.co/EmZAo35E4S"
1116778213911429121,"""Chocolate Gatsby"" #Golf #FallGolf |$14| https://t.co/nXD9cBkNUo https://t.co/GQ2B4V1sHm"
1116778149600038914,"Titleist 718 AP2/TMB/SM6 5-PW,GW Upgraded Oban CT 115 X- with ProSoft Inserts https://t.co/Db2Sa5v9lb #golf https://t.co/fkhx9K1tuM"
1116778007123963904,"Simulate like the Masters with #SOLIDWORKS Simulation, via @InnovaSystemsUK #golf #MastersWeek 
https://t.co/ZGppSdBEnq"
1116777956204900352,"#CGTC sponsors and participates at the 18th Annual Guardianship Program of Dade County Golf Classic! 

#golf #dadecounty"
1116777455023312896,"Masters Tournament Francesco Molinari moves to the top of the leaderboard.
⛳️🏌️‍♂️
🎬Live Stream FREE ▶️… https://t.co/BmltLCM17c"
1116777321724293121,"Tuned into @TheMasters @pga  @TigerWoods is two under, five shots off the lead ... Plenty of holes ahead #golf"
1116777154963025921,Congratulations to the winners of “The Nelson Champions Member-Guest”! #atlantaathleticclub #golf #golftournament… https://t.co/HcSXgZ3fZm
1116777072310013952,"On Wednesday (April 17th), Gary and Brian present 2 of their newest seminars ""2019 Asset Protection Update"" and ""Th… https://t.co/dxEejMkta8"
1116776988033867777,"Ping Iron Set mod. I3 +, only $119.00!
https://t.co/2dpOAXzPpv

@PingTour #golf https://t.co/1cj42c7P2c"
1116776971881656320,"2019 Masters tournament Live GOLF

LIVE==&gt; https://t.co/up8wX0MfzE  

#MastersSportsTVNetwor1 
ago &amp; More
Live NOW*… https://t.co/DIaNMSZrZZ"
1116776948833968128,"It's the Billy and Tilley Show! 

Check out a brand new episode of our hard-hitting sports podcast starring the gre… https://t.co/noUmkTLiCo"
1116776790075355141,"This home is, in a word, spectacular. With golf course views, elegant living spaces, and amazing natural light, 77… https://t.co/pMiCLj7YR0"
1116776778910064642,Show us your best #golf photos and videos! We will feature our favourites on National Golf Day! #CanadaGolfDay… https://t.co/jqW1N9Mmoo
1116775910773002240,"It is Masters ⛳ time again! Did you know, the Masters is an April tradition that started in 1934? One tradition tha… https://t.co/m9sdEkq1gV"
1116775737728610304,1st class event hosted by @Trojan_Golf_ at Sunset Hills. This club is where the @LPGA began. https://t.co/vk36VojVAF
1116775301663432705,"Watch The Masters Tournament 2019 Live Stream Online in HD
⛳️🏌️‍♂️
🎬Live Stream FREE ▶️ https://t.co/Lz1Q9FdswJ 

🎬… https://t.co/piH1PSdVAf"
1116775084461559808,"According to the @officialGAM, golf season is well under way here in Michigan. We're sharing this fun fact about th… https://t.co/t8BC0uM1Lg"
1116775082779496448,Bought a club online. Doesn't look anything like the model that was on my monitor. #Golf https://t.co/9xRppH0w9Y
1116775053759328261,83rd Masters Tournament: Friday https://t.co/QmRwIVPB3Z
1116774637864722435,Rotator Cuff training device with Smart Tracker. Core and shoulder functional strengthening by mimicking action spe… https://t.co/EMuNNzzyz4
1116774634383454213,Book Select Easter Sunday tee times and save 25%!  #golf #eastersunday #turkana https://t.co/GSpvAie65i
1116774395454865408,URGENT REMINDER!! @GolfCountry2 #demodays #Golf https://t.co/ayGMwmEysh
1116774394515185664,"The 83rd Masters Tournament 2019 Live Stream, Watch Online: Tigers Woods TV Coverage hole-by-hole coverage of his s… https://t.co/xVj66Wfwf4"
1116774352333225985,"We are FIVE days away from the 10th Annual Garbageman's Invitational in Temecula, California! Come join us at the 7… https://t.co/9YecLt7T0E"
1116774337133056001,"2019 Masters tournament Live GOLF 

LIVE==&gt; https://t.co/ZClorfJEln   

#MastersSportsTVNetwor1  
ago &amp; More 
Live… https://t.co/1OfyI3PItw"
1116774314479632393,There are only 3 MORE DAYS to take advantage of the early bird discount. Register by April 15 and you’ll receive 20… https://t.co/ahoF4WRPkI
1116773964020244482,Hi guys! Are you voting every day?? Please take 2 min to click the link and vote please!! @georgelopez https://t.co/OqZM5BLEUg
1116773114262646784,Thanks to all on CT that have enhanced my own perspective in the crypto space. Much gratitude🙏 When we dive in deep… https://t.co/AfrfSIpo09
1116773110055784448,"Check out this mini masters event from last night! Event season is in full swing!

Tent &amp; Lighting… https://t.co/oJfEa3J0R3"
1116773026413076480,"2019 Masters tournament Live GOLF 

LIVE==&gt; https://t.co/fpkX7G1J05   

#MastersSportsTVNetwor1  
ago &amp; More 
Live… https://t.co/nrV87VR7SD"
1116772982402113536,"Have you every dreamed of having the Golf Course in Your Back Yard?
Now is your chance to purchase lots priced to S… https://t.co/f4mxKUPWBn"
1116772774335406080,"Golf Polos are now available! ⛳️
Get 10% off today with promo code ""GH10""
.
.
.
#golf #masters #greaterhalf… https://t.co/Uzjg6AjwRQ"
1116772728625696768,"Watch The Masters Tournament  Live Stream
Tiger Woods will seek to move up  Friday at Augusta National. We'll have… https://t.co/QEXrpo8FZO"
1116772272235261953,"Where things stand at #theMasters:

1. Francesco Molinari (-7)
T2. Dustin Johnson (-5)
T2. Brooks Koepka (-5)
T2. J… https://t.co/IzC4zrwhkb"
1116772099199258625,Notice:  Joker is wearing @TheMasters colors!  #golf #humor https://t.co/tMBQkk9UMR
1116772088877146112,"If anyone needs me this weekend, I’ll be on the couch with a bottle of red ... One of my favourite weekends of the… https://t.co/ZRMh6bxfa6"
1116772018693623808,"Watch The Masters Tournament  Live Stream
Tiger Woods will seek to move up  Friday at Augusta National. We'll have… https://t.co/nZzRCiK5Ug"
1116771865740161030,#golfer #golf #golftournament #golfaddict #golfstyle #golfday #golftravel https://t.co/z0KAt1MWcY
1116771521580507136,Put your hand up of you want some tiger 🐯 coverage this #friday afternoon ? #themasters #golf #PGATour
1116771364751302656,@tattoogolf Hey Billy @wcuebas don't you love @tattoogolf ????????  #golf #shirts #mensfashion #skulls #tattoo
1116771137424449537,"Fore 10 Guage! Start weekend right&gt;TAG #2A, #MILITIA, #Military&amp; #Golf BUDDIES https://t.co/0i8b5ddDB8… https://t.co/5uneHeir6I"
1116771091467210757,"Watch The Masters Tournament  Live Stream
Tiger Woods will seek to move up  Friday at Augusta National. We'll have… https://t.co/s1XCMCG2XB"
1116770967412465664,Playing the Tips: @futureoffantasy and @Bears3423 share their NBC Sports Predictor picks for this weekend's Masters… https://t.co/RcLm9pTdM8
1116770885850009600,"Remember, the Masters Tournament second round is today! ⛳

Second round coverage starts today at 2PM on ESPN Ch. 47… https://t.co/kIZl6SQaFF"
1116770727057866754,@SpodaddyJr @antmorgan_ @NHLonNBCSports @chasepwilliams They’re in the masters tournament lol.
1116770382944657408,"I have been directly impacted by domestic violence. Have you, or someone you know been impacted? Let's support the… https://t.co/hF7yFFDETV"
1116769971491700737,"@PhilMickelson is making the turn at Amen Corner in the hunt, here is his birdie on the 9th, made with the new… https://t.co/Qmb0nNnaTH"
1116769921051058178,@Tompdog9 @SeanPaulPGA @mbsmithcpa @alisonlee @TheMasters @LPGA Pebble and Torrey are both public lol
1116769567622098944,"Watch The Masters Tournament  Live Stream
Tiger Woods will seek to move up the leaderboard Friday at Augusta Nation… https://t.co/8fqZV9P54x"
1116768861615992834,"Custom work for another great customer!
.
.
.
.
.
.
.
.
.
#golfing #golfer #pga #golfcourse #instagolf #golflife… https://t.co/TAYP3NC08g"
1116768444228284416,"If your dad's about to be glued to the TV during the #Masters Tournament, Sam's Club has a Father's Day gift that h… https://t.co/pI97tphK5Z"
1116768015759159298,"13:20 : Bryson DeChambeau, -7, Meneur par 2 coups

Tic-tac-tic-tac.

14:20 : Bryson DeChambeau, -3, Égalité au 9e r… https://t.co/drVtCxl2Ho"
1116767754726592512,"THANK YOU TO MULTIPLE PGA TOUR WINNER TED POTTER, JR. FOR YOUR GENEROUS DONATION AND SUPPORT OF THE FIRST TEE OF GR… https://t.co/0kp8dyDd8L"
1116767753703022592,First time in a long time I didn't mind getting stuck in the airport for hours on end for no reason!… https://t.co/H43tV6OqXM
1116767026196795392,"How Baller is this ? #okstate #masters2019 #Golf #TheDurangoRealEstateCoach #TheCoachRelocator 
https://t.co/MYDjenIONV"
1116766163403362307,"Watch The Masters Tournament  Live Stream
Tiger Woods updates Masters, Round 2
Tiger Woods will seek to move up the… https://t.co/EXcLr8sVRa"
1116766145619664896,"THANK YOU TO MULTIPLE PGA TOUR WINNER TED POTTER, JR. FOR YOUR GENEROUS DONATION AND SUPPORT OF THE FIRST TEE OF GR… https://t.co/kuGuynm20h"
1116765774696329218,NEW! Today's Edition of GolfTravel: Everything #Travel for #Golf =&gt; https://t.co/Ie7AR1mlDd  #GolfTravel #themasters
1116765731851513858,"Before you watch the Masters, stop by any of our showrooms. For your convenience MY Shower Door is open Saturdays… https://t.co/hrz1ZpcbyF"
1116765111996301313,Walked away with a par and a sigh of relief! @TPCSawgrass  is absolutely amazing! #golf #ThePlayers #17thgreen https://t.co/I8tEKXTKn6
1116764990524944385,"Watch The Masters Tournament  Live Stream
Tiger Woods updates Masters, Round 2
Tiger Woods will seek to move up the… https://t.co/zCAKVzHSwo"
1116764726673858560,"Contest Time! Win Justin Rose's Friday look at Augusta
•
Head to our Instagram to enter : https://t.co/2BFcNoKoBq
•… https://t.co/4jdMl3EfrQ"
1116764234447245312,"@TheMasters Featured Groups Live...

#TheMasters #PGATour ⛳️

Watch 👇

https://t.co/HQasMnUWnB"
1116764229384773632,Can you imagine the fan reaction had @ZachJohnsonPGA hit that shot on #16 @WasteManagement instead of #13 at… https://t.co/PoL2hqL1rk
1116763787451932673,Have you signed up for the Golf Classic? Join us for a fun scramble at @CrystalMountain. All in support of youth… https://t.co/Ox4PFuJsJg
1116763737279438848,"While the rest of the golf Twitterverse is wrapped up in bloated Masters hoopla, this fella is keeping it real, as… https://t.co/aoHL09T0MO"
1116763423050817536,Well sports fans - we have NHL playoffs and Masters Golf this weekend.  Hopefully all you #hockey and #golf fans wo… https://t.co/Py3sOC3laR
1116763247405871105,"Book for the weekend!
https://t.co/HtLTF9CISV

#weekendgolf
#golf
#newenglandgolf https://t.co/kUFO6MoRHH"
1116763229336690688,"Custom made #onesie are our #favorite #baby item!

@MomlilWonders we love #Designing the perfect #graphicart just f… https://t.co/EmsYdiWKtL"
1116763180255064064,In The Sand Golf features unique gifts made with REAL aerial photos of golf course sand traps shaped like letters o… https://t.co/5hcrq9L8Xp
1116763177499234304,"How to Watch The Masters Tournament 2019 Live Stream Online in HD
Tiger Woods updates Masters, Round 2
⛳️🏌️‍♂️
🎬Liv… https://t.co/7LEWlh0jof"
1116763172856193024,TaylorMade Golf Club P770 3-PW Iron Set Stiff Steel Very Good https://t.co/acy4NJQs5T #golf https://t.co/UH1Zwauh5m
1116763117231529995,"https://t.co/wnAHmvoMr5
#golf #folfseason #pga #golfstagram #golfaddict #folfday #golfdigest #golfchannel #golfball… https://t.co/M5XYRJSVqv"
1116763060688048128,Leaderboard just updated and we have a tie for the lead. Are they on your list? @FNTCFantasy @FantasyGolfers #golf… https://t.co/FkYKYtGht2
1116763060214149121,"Featured Group @TheMasters 

🏌@RickieFowler
🏌@camsmithgolf
🏌@McIlroyRory

#TheMasters  #PGATour ⛳️

Groups 👉… https://t.co/iAq4pg7WeA"
1116763043755626497,"FOMO
•
•
📸 @Hafe_Life + @GOLF_com 
•
#golf #themasters #fomo #major https://t.co/nx0qtXxejh"
1116762927057362944,"The road traveled to the Masters Tournament might be private planes for some, but reaching Magnolia Lane for others… https://t.co/7wdZnnw2tQ"
1116762909894266882,"SUPER SPRING SALE! FAST FREE SHIPPING! #BIGANDTALL
#SHORTS #MENSWEAR #SPORTSWEAR #GOLF
SHOP &amp; SAVE:… https://t.co/7xwQnA3Gy4"
1116762696370675713,The Masters. #friday #themasters #masters #golf #birdie #eagle #par #parforthecourse - Drinking a Big Hugs (Salted… https://t.co/UkmL0PaqYb
1116762640502665218,Just watched six guys totally disrupt a restaurant at #hartsfieldjackson airport. They were eating lunch together a… https://t.co/tRbhA7xb9l
1116762557103124480,"Green jacket on Masters Tournament Friday? ⛳️

Well played, Vincent &amp; West Custom Clothiers. Well played. 👏🏻 https://t.co/Wxu0qh743D"
1116761949369274368,A lot of chomping going on in this #MastersTournament. Golf Gum – Chew Gum and Lower Your Scores | Hooked On Golf B… https://t.co/ROnyqyviG9
1116761879215370240,"Custom work for another great customer!
.
.
.
.
.
.
.
.
.
#golfing #golfer #pga #golfcourse #instagolf #golflife… https://t.co/4IDAJFjVux"
1116761713360064512,"A first for him, perhaps!  #Golf  #TheMasters https://t.co/zcLBsvK7D9"
1116761178024210433,One tradition that everyone should adopt involves both family and some formalities: the tradition of reviewing your… https://t.co/CLkuUxQLhQ
1116761118586880002,In light of it being Masters week my poll question is would you rather follow a single golfer around all 18holes or… https://t.co/YeEp4XvbBT
1116760646069080069,It's almost time for golf season!! Where it's acceptable for women to wear short skirts and men to wear pink pants.… https://t.co/fXq8ifDcDC
